rho,cnv_chr,cnv_gene,ge_chr,ge_gene
0.599549,7,TAX1BP1,7,TAX1BP1
0.599549,7,TAX1BP1,7,TAX1BP1
0.599549,7,TAX1BP1,7,TAX1BP1
0.599549,7,TAX1BP1,7,TAX1BP1
0.599549,7,TAX1BP1,7,TAX1BP1
0.599549,7,TAX1BP1,7,TAX1BP1
0.595201,7,WIPI2,7,WIPI2
0.595201,7,WIPI2,7,WIPI2
0.595201,7,WIPI2,7,WIPI2
0.595201,7,WIPI2,7,WIPI2
0.595201,7,WIPI2,7,WIPI2
0.595201,7,WIPI2,7,WIPI2
0.592640,7,AKAP9,7,AKAP9
0.592640,7,AKAP9,7,AKAP9
0.592634,7,AKAP9,7,AKAP9
0.591854,7,WIPI2,7,WIPI2
0.591795,7,WIPI2,7,WIPI2
0.590162,7,AKAP9,7,AKAP9
0.590162,7,AKAP9,7,AKAP9
0.590162,7,AKAP9,7,AKAP9
0.590162,7,AKAP9,7,AKAP9
0.590162,7,AKAP9,7,AKAP9
0.590162,7,AKAP9,7,AKAP9
0.590162,7,AKAP9,7,AKAP9
0.590162,7,AKAP9,7,AKAP9
0.590162,7,AKAP9,7,AKAP9
0.590162,7,AKAP9,7,AKAP9
0.581405,7,AKAP9,7,AKAP9
0.581405,7,AKAP9,7,AKAP9
0.581405,7,AKAP9,7,AKAP9
0.576554,7,MET,7,MET
0.576554,7,MET,7,MET
0.576406,7,AKAP9,7,AKAP9
0.576406,7,AKAP9,7,AKAP9
0.576406,7,AKAP9,7,AKAP9
0.576406,7,AKAP9,7,AKAP9
0.576406,7,AKAP9,7,AKAP9
0.576406,7,AKAP9,7,AKAP9
0.575973,7,LSM5,7,LSM5
0.574915,7,PMPCB,7,PMPCB
0.574915,7,PMPCB,7,PMPCB
0.574915,7,PMPCB,7,PMPCB
0.574915,7,PMPCB,7,PMPCB
0.573148,7,KBTBD2,7,KBTBD2
0.573148,7,KBTBD2,7,KBTBD2
0.573148,7,KBTBD2,7,KBTBD2
0.571215,7,YKT6,7,YKT6
0.571215,7,YKT6,7,YKT6
0.571215,7,YKT6,7,YKT6
0.569833,7,GNB2,7,GNB2
0.567065,7,PAXIP1,7,PAXIP1
0.566363,7,PAXIP1,7,PAXIP1
0.563225,7,TBL2,7,TBL2
0.563166,7,TBL2,7,TBL2
0.563166,7,TBL2,7,TBL2
0.552422,7,CYP51A1,7,CYP51A1
0.552422,7,CYP51A1,7,CYP51A1
0.552105,7,CHCHD3,7,CHCHD3
0.552105,7,CHCHD3,7,CHCHD3
0.552105,7,CHCHD3,7,CHCHD3
0.552105,7,CHCHD3,7,CHCHD3
0.552105,7,CHCHD3,7,CHCHD3
0.552105,7,CHCHD3,7,CHCHD3
0.552105,7,CHCHD3,7,CHCHD3
0.552105,7,CHCHD3,7,CHCHD3
0.552105,7,CHCHD3,7,CHCHD3
0.552105,7,CHCHD3,7,CHCHD3
0.552105,7,CHCHD3,7,CHCHD3
0.552105,7,CHCHD3,7,CHCHD3
0.551568,7,CHCHD3,7,CHCHD3
0.551568,7,CHCHD3,7,CHCHD3
0.551568,7,CHCHD3,7,CHCHD3
0.551568,7,CHCHD3,7,CHCHD3
0.551455,7,CHCHD3,7,CHCHD3
0.551455,7,CHCHD3,7,CHCHD3
0.551455,7,CHCHD3,7,CHCHD3
0.551455,7,CHCHD3,7,CHCHD3
0.551455,7,CHCHD3,7,CHCHD3
0.551455,7,CHCHD3,7,CHCHD3
0.551455,7,CHCHD3,7,CHCHD3
0.551455,7,CHCHD3,7,CHCHD3
0.551455,7,CHCHD3,7,CHCHD3
0.551455,7,CHCHD3,7,CHCHD3
0.551455,7,CHCHD3,7,CHCHD3
0.551455,7,CHCHD3,7,CHCHD3
0.551455,7,CHCHD3,7,CHCHD3
0.551455,7,CHCHD3,7,CHCHD3
0.551455,7,CHCHD3,7,CHCHD3
0.551455,7,CHCHD3,7,CHCHD3
0.551455,7,CHCHD3,7,CHCHD3
0.545836,7,POLR2J,7,POLR2J
0.545836,7,POLR2J,7,POLR2J
0.540391,7,ARPC1A,7,ARPC1A
0.539967,7,ARPC1A,7,ARPC1A
0.539967,7,ARPC1A,7,ARPC1A
0.533119,7,SNX13,7,SNX13
0.533119,7,SNX13,7,SNX13
0.533119,7,SNX13,7,SNX13
0.533119,7,SNX13,7,SNX13
0.533119,7,SNX13,7,SNX13
0.533099,7,SNX13,7,SNX13
0.533099,7,SNX13,7,SNX13
0.533099,7,SNX13,7,SNX13
0.533099,7,SNX13,7,SNX13
0.533099,7,SNX13,7,SNX13
0.533099,7,SNX13,7,SNX13
0.533099,7,SNX13,7,SNX13
0.533099,7,SNX13,7,SNX13
0.531748,7,SNX13,7,SNX13
0.531748,7,SNX13,7,SNX13
0.531748,7,SNX13,7,SNX13
0.531748,7,SNX13,7,SNX13
0.531748,7,SNX13,7,SNX13
0.529641,7,UBE3C,7,UBE3C
0.529641,7,UBE3C,7,UBE3C
0.529641,7,UBE3C,7,UBE3C
0.529641,7,UBE3C,7,UBE3C
0.529641,7,UBE3C,7,UBE3C
0.529641,7,UBE3C,7,UBE3C
0.529641,7,UBE3C,7,UBE3C
0.529641,7,UBE3C,7,UBE3C
0.529641,7,UBE3C,7,UBE3C
0.529641,7,UBE3C,7,UBE3C
0.529641,7,UBE3C,7,UBE3C
0.529641,7,UBE3C,7,UBE3C
0.529641,7,UBE3C,7,UBE3C
0.529641,7,UBE3C,7,UBE3C
0.529641,7,UBE3C,7,UBE3C
0.528416,7,PSMC2,7,PSMC2
0.525978,7,CYP51A1,7,CYP51A1
0.525978,7,CYP51A1,7,CYP51A1
0.525215,7,SCRN1,7,SCRN1
0.525022,7,PSMC2,7,PSMC2
0.524974,7,SCRN1,7,SCRN1
0.524974,7,SCRN1,7,SCRN1
0.524974,7,SCRN1,7,SCRN1
0.524974,7,SCRN1,7,SCRN1
0.524974,7,SCRN1,7,SCRN1
0.524974,7,SCRN1,7,SCRN1
0.524938,7,PSMC2,7,PSMC2
0.524938,7,PSMC2,7,PSMC2
0.522043,7,NDUFB2,7,NDUFB2
0.522043,7,NDUFB2,7,NDUFB2
0.521436,7,MDH2,7,MDH2
0.521436,7,MDH2,7,MDH2
0.520495,7,SCRN1,7,SCRN1
0.520495,7,SCRN1,7,SCRN1
0.520085,7,MDH2,7,MDH2
0.520085,7,MDH2,7,MDH2
0.518732,7,POLD2,7,POLD2
0.518732,7,POLD2,7,POLD2
0.518732,7,POLD2,7,POLD2
0.518732,7,POLD2,7,POLD2
0.514932,7,ARPC1A,7,ARPC1A
0.514932,7,ARPC1A,7,ARPC1A
0.514416,7,FASTK,7,FASTK
0.513656,7,EIF2AK1,7,EIF2AK1
0.513656,7,EIF2AK1,7,EIF2AK1
0.513137,7,LSM5,7,LSM5
0.503539,7,FASTK,7,FASTK
0.502104,7,STYXL1,7,STYXL1
0.501394,7,MKRN1,7,MKRN1
0.501394,7,MKRN1,7,MKRN1
0.501394,7,MKRN1,7,MKRN1
0.501394,7,MKRN1,7,MKRN1
0.500137,7,CALU,7,CALU
0.500137,7,CALU,7,CALU
0.500137,7,CALU,7,CALU
0.500137,7,CALU,7,CALU
0.499597,7,STYXL1,7,STYXL1
0.499597,7,STYXL1,7,STYXL1
0.499597,7,STYXL1,7,STYXL1
0.499597,7,STYXL1,7,STYXL1
0.499597,7,STYXL1,7,STYXL1
0.499597,7,STYXL1,7,STYXL1
0.499256,7,CALU,7,CALU
0.495345,7,PRKRIP1,7,PRKRIP1
0.495345,7,PRKRIP1,7,PRKRIP1
0.495345,7,PRKRIP1,7,PRKRIP1
0.495345,7,PRKRIP1,7,PRKRIP1
0.492922,7,RHEB,7,RHEB
0.492700,7,RHEB,7,RHEB
0.492488,7,RHEB,7,RHEB
0.492488,7,RHEB,7,RHEB
0.492488,7,RHEB,7,RHEB
0.492401,7,RHEB,7,RHEB
0.492160,7,CBX3,7,CBX3
0.492160,7,CBX3,7,CBX3
0.491242,7,GUSB,7,GUSB
0.491069,7,GUSB,7,GUSB
0.491069,7,GUSB,7,GUSB
0.488094,7,SHFM1,7,SHFM1
0.488094,7,SHFM1,7,SHFM1
0.488094,7,SHFM1,7,SHFM1
0.485574,7,ARF5,7,ARF5
0.481960,7,CALU,7,CALU
0.481960,7,CALU,7,CALU
0.481960,7,CALU,7,CALU
0.481960,7,CALU,7,CALU
0.480573,7,CALU,7,CALU
0.480296,7,COPS6,7,COPS6
0.476695,7,EIF2AK1,7,EIF2AK1
0.475505,7,KCTD7,7,KCTD7
0.474646,7,PDAP1,7,PDAP1
0.474646,7,PDAP1,7,PDAP1
0.474646,7,PDAP1,7,PDAP1
0.474646,7,PDAP1,7,PDAP1
0.472156,7,NDUFB2,7,NDUFB2
0.472156,7,NDUFB2,7,NDUFB2
0.471598,7,PPIA,7,PPIA
0.471598,7,PPIA,7,PPIA
0.470318,7,ATP6V1F,7,ATP6V1F
0.468587,7,CALU,7,CALU
0.468587,7,CALU,7,CALU
0.468587,7,CALU,7,CALU
0.468587,7,CALU,7,CALU
0.467350,7,KCTD7,7,KCTD7
0.467350,7,KCTD7,7,KCTD7
0.466305,7,CALU,7,CALU
0.465738,7,NUP205,7,NUP205
0.465738,7,NUP205,7,NUP205
0.465738,7,NUP205,7,NUP205
0.465738,7,NUP205,7,NUP205
0.465738,7,NUP205,7,NUP205
0.465738,7,NUP205,7,NUP205
0.465738,7,NUP205,7,NUP205
0.465738,7,NUP205,7,NUP205
0.465738,7,NUP205,7,NUP205
0.465738,7,NUP205,7,NUP205
0.465738,7,NUP205,7,NUP205
0.465738,7,NUP205,7,NUP205
0.465680,7,FKBP9,7,FKBP9
0.464200,7,ZNF282,7,ZNF282
0.464200,7,ZNF282,7,ZNF282
0.463393,7,ZNF282,7,ZNF282
0.463393,7,ZNF282,7,ZNF282
0.463341,7,SSBP1,7,SSBP1
0.463341,7,SSBP1,7,SSBP1
0.463341,7,SSBP1,7,SSBP1
0.460804,7,SYPL1,7,SYPL1
0.460804,7,SYPL1,7,SYPL1
0.460804,7,SYPL1,7,SYPL1
0.460804,7,SYPL1,7,SYPL1
0.457100,7,FIS1,7,FIS1
0.453644,7,CALU,7,CALU
0.453644,7,CALU,7,CALU
0.453644,7,CALU,7,CALU
0.453644,7,CALU,7,CALU
0.451918,7,CALU,7,CALU
0.450926,7,BCL7B,7,BCL7B
0.449251,7,FAM3C,7,FAM3C
0.449251,7,FAM3C,7,FAM3C
0.446639,7,BCL7B,7,BCL7B
0.446639,7,BCL7B,7,BCL7B
0.446639,7,BCL7B,7,BCL7B
0.446639,7,BCL7B,7,BCL7B
0.446518,7,FAM3C,7,FAM3C
0.446518,7,FAM3C,7,FAM3C
0.444575,7,RINT1,7,RINT1
0.444575,7,RINT1,7,RINT1
0.444575,7,RINT1,7,RINT1
0.443298,7,PPIA,7,PPIA
0.443298,7,PPIA,7,PPIA
0.440147,7,ZNF277,7,ZNF277
0.440147,7,ZNF277,7,ZNF277
0.440147,7,ZNF277,7,ZNF277
0.437633,7,RBM28,7,RBM28
0.437633,7,RBM28,7,RBM28
0.436631,7,RBM28,7,RBM28
0.436631,7,RBM28,7,RBM28
0.436631,7,RBM28,7,RBM28
0.436431,7,KDELR2,7,KDELR2
0.436431,7,KDELR2,7,KDELR2
0.436431,7,KDELR2,7,KDELR2
0.436431,7,KDELR2,7,KDELR2
0.436431,7,KDELR2,7,KDELR2
0.435289,7,ZNF394,7,ZNF394
0.433394,7,LFNG,7,LFNG
0.432761,7,ZNF277,7,ZNF277
0.431822,7,IFRD1,7,IFRD1
0.431338,7,GSTK1,7,GSTK1
0.429984,7,LUC7L2,7,LUC7L2
0.429984,7,LUC7L2,7,LUC7L2
0.429487,7,IFRD1,7,IFRD1
0.429487,7,IFRD1,7,IFRD1
0.429487,7,IFRD1,7,IFRD1
0.429487,7,IFRD1,7,IFRD1
0.429487,7,IFRD1,7,IFRD1
0.429487,7,IFRD1,7,IFRD1
0.429487,7,IFRD1,7,IFRD1
0.427494,7,IFRD1,7,IFRD1
0.427494,7,IFRD1,7,IFRD1
0.427494,7,IFRD1,7,IFRD1
0.427494,7,IFRD1,7,IFRD1
0.427494,7,IFRD1,7,IFRD1
0.427494,7,IFRD1,7,IFRD1
0.427494,7,IFRD1,7,IFRD1
0.427242,7,IFRD1,7,IFRD1
0.426658,7,ATP5J2,7,ATP5J2
0.426658,7,ATP5J2,7,ATP5J2
0.422303,7,TRRAP,7,TRRAP
0.422303,7,TRRAP,7,TRRAP
0.422303,7,TRRAP,7,TRRAP
0.422303,7,TRRAP,7,TRRAP
0.422303,7,TRRAP,7,TRRAP
0.422303,7,TRRAP,7,TRRAP
0.422303,7,TRRAP,7,TRRAP
0.422303,7,TRRAP,7,TRRAP
0.422303,7,TRRAP,7,TRRAP
0.422303,7,TRRAP,7,TRRAP
0.422303,7,TRRAP,7,TRRAP
0.422303,7,TRRAP,7,TRRAP
0.422303,7,TRRAP,7,TRRAP
0.422303,7,TRRAP,7,TRRAP
0.422303,7,TRRAP,7,TRRAP
0.422303,7,TRRAP,7,TRRAP
0.420707,7,KIAA0895,7,KIAA0895
0.420707,7,KIAA0895,7,KIAA0895
0.420707,7,KIAA0895,7,KIAA0895
0.420707,7,KIAA0895,7,KIAA0895
0.420707,7,KIAA0895,7,KIAA0895
0.418549,7,ZNF277,7,ZNF277
0.418549,7,ZNF277,7,ZNF277
0.418549,7,ZNF277,7,ZNF277
0.418549,7,ZNF277,7,ZNF277
0.418549,7,ZNF277,7,ZNF277
0.418549,7,ZNF277,7,ZNF277
0.418549,7,ZNF277,7,ZNF277
0.418549,7,ZNF277,7,ZNF277
0.418549,7,ZNF277,7,ZNF277
0.418549,7,ZNF277,7,ZNF277
0.418136,7,ZNF277,7,ZNF277
0.418136,7,ZNF277,7,ZNF277
0.418136,7,ZNF277,7,ZNF277
0.417347,7,LUC7L2,7,LUC7L2
0.417347,7,LUC7L2,7,LUC7L2
0.417347,7,LUC7L2,7,LUC7L2
0.417347,7,LUC7L2,7,LUC7L2
0.417347,7,LUC7L2,7,LUC7L2
0.417347,7,LUC7L2,7,LUC7L2
0.417347,7,LUC7L2,7,LUC7L2
0.417347,7,LUC7L2,7,LUC7L2
0.416930,7,ZNHIT1,7,ZNHIT1
0.416930,7,ZNHIT1,7,ZNHIT1
0.415079,7,HUS1,7,HUS1
0.415079,7,HUS1,7,HUS1
0.414061,7,KDELR2,7,KDELR2
0.414061,7,KDELR2,7,KDELR2
0.414061,7,KDELR2,7,KDELR2
0.414061,7,KDELR2,7,KDELR2
0.414061,7,KDELR2,7,KDELR2
0.412141,7,HUS1,7,HUS1
0.412023,7,SLC4A2,7,SLC4A2
0.412023,7,SLC4A2,7,SLC4A2
0.412023,7,SLC4A2,7,SLC4A2
0.411589,7,ZNF394,7,ZNF394
0.411341,7,ZNF3,7,ZNF3
0.411341,7,ZNF3,7,ZNF3
0.411341,7,ZNF3,7,ZNF3
0.411341,7,ZNF3,7,ZNF3
0.409720,7,MRPS33,7,MRPS33
0.409133,7,MRPS33,7,MRPS33
0.399154,7,YKT6,7,YKT6
0.399154,7,YKT6,7,YKT6
0.399154,7,YKT6,7,YKT6
0.395268,7,EPHB4,7,EPHB4
0.395268,7,EPHB4,7,EPHB4
0.395268,7,EPHB4,7,EPHB4
0.395268,7,EPHB4,7,EPHB4
0.390596,7,FKBP9,7,FKBP9
0.389440,7,RFC2,7,RFC2
0.389440,7,RFC2,7,RFC2
0.389440,7,RFC2,7,RFC2
0.389440,7,RFC2,7,RFC2
0.388743,7,SND1,7,SND1
0.388743,7,SND1,7,SND1
0.388743,7,SND1,7,SND1
0.388743,7,SND1,7,SND1
0.388743,7,SND1,7,SND1
0.388743,7,SND1,7,SND1
0.388743,7,SND1,7,SND1
0.388743,7,SND1,7,SND1
0.388743,7,SND1,7,SND1
0.388743,7,SND1,7,SND1
0.388743,7,SND1,7,SND1
0.388743,7,SND1,7,SND1
0.388743,7,SND1,7,SND1
0.388743,7,SND1,7,SND1
0.388743,7,SND1,7,SND1
0.388743,7,SND1,7,SND1
0.388743,7,SND1,7,SND1
0.386947,7,TRIM24,7,TRIM24
0.386947,7,TRIM24,7,TRIM24
0.386947,7,TRIM24,7,TRIM24
0.386947,7,TRIM24,7,TRIM24
0.386920,7,PSMA2,7,PSMA2
0.386920,7,PSMA2,7,PSMA2
0.386920,7,PSMA2,7,PSMA2
0.386920,7,PSMA2,7,PSMA2
0.386896,7,TNPO3,7,TNPO3
0.386235,7,SND1,7,SND1
0.386235,7,SND1,7,SND1
0.386233,7,TNPO3,7,TNPO3
0.385959,7,SND1,7,SND1
0.385896,7,SND1,7,SND1
0.385896,7,SND1,7,SND1
0.385896,7,SND1,7,SND1
0.385896,7,SND1,7,SND1
0.384534,7,TNPO3,7,TNPO3
0.384534,7,TNPO3,7,TNPO3
0.384534,7,TNPO3,7,TNPO3
0.384534,7,TNPO3,7,TNPO3
0.384534,7,TNPO3,7,TNPO3
0.384534,7,TNPO3,7,TNPO3
0.384534,7,TNPO3,7,TNPO3
0.384534,7,TNPO3,7,TNPO3
0.384156,7,PLOD3,7,PLOD3
0.384156,7,PLOD3,7,PLOD3
0.383737,7,PLOD3,7,PLOD3
0.383632,7,TNPO3,7,TNPO3
0.383626,7,TNPO3,7,TNPO3
0.383626,7,TNPO3,7,TNPO3
0.383537,7,TNPO3,7,TNPO3
0.381580,7,PON2,7,PON2
0.381580,7,PON2,7,PON2
0.380991,7,TRIM24,7,TRIM24
0.380991,7,TRIM24,7,TRIM24
0.380991,7,TRIM24,7,TRIM24
0.380991,7,TRIM24,7,TRIM24
0.380991,7,TRIM24,7,TRIM24
0.380991,7,TRIM24,7,TRIM24
0.380991,7,TRIM24,7,TRIM24
0.380991,7,TRIM24,7,TRIM24
0.380991,7,TRIM24,7,TRIM24
0.380991,7,TRIM24,7,TRIM24
0.380170,7,SND1,7,SND1
0.380170,7,SND1,7,SND1
0.380170,7,SND1,7,SND1
0.380170,7,SND1,7,SND1
0.380170,7,SND1,7,SND1
0.380170,7,SND1,7,SND1
0.380170,7,SND1,7,SND1
0.380170,7,SND1,7,SND1
0.380170,7,SND1,7,SND1
0.380170,7,SND1,7,SND1
0.380170,7,SND1,7,SND1
0.380170,7,SND1,7,SND1
0.380170,7,SND1,7,SND1
0.379432,7,SND1,7,SND1
0.376730,7,RHEB,7,RHEB
0.376730,7,RHEB,7,RHEB
0.376730,7,RHEB,7,RHEB
0.376492,7,PTPN12,7,PTPN12
0.376492,7,PTPN12,7,PTPN12
0.375424,7,RHEB,7,RHEB
0.375066,7,RHEB,7,RHEB
0.374836,7,RHEB,7,RHEB
0.374217,7,PON2,7,PON2
0.374217,7,PON2,7,PON2
0.374217,7,PON2,7,PON2
0.374217,7,PON2,7,PON2
0.373258,7,SND1,7,SND1
0.373258,7,SND1,7,SND1
0.373258,7,SND1,7,SND1
0.373258,7,SND1,7,SND1
0.373258,7,SND1,7,SND1
0.373258,7,SND1,7,SND1
0.371332,7,SND1,7,SND1
0.371311,7,SND1,7,SND1
0.371311,7,SND1,7,SND1
0.371311,7,SND1,7,SND1
0.371311,7,SND1,7,SND1
0.371311,7,SND1,7,SND1
0.371311,7,SND1,7,SND1
0.370732,7,SND1,7,SND1
0.370732,7,SND1,7,SND1
0.370732,7,SND1,7,SND1
0.370372,7,SND1,7,SND1
0.370372,7,SND1,7,SND1
0.365187,7,NDUFA4,7,NDUFA4
0.363874,7,PSMC2,7,PSMC2
0.363251,7,RHEB,7,RHEB
0.363031,7,RHEB,7,RHEB
0.362702,7,TNPO3,7,TNPO3
0.362702,7,TNPO3,7,TNPO3
0.362702,7,TNPO3,7,TNPO3
0.362702,7,TNPO3,7,TNPO3
0.362702,7,TNPO3,7,TNPO3
0.362702,7,TNPO3,7,TNPO3
0.362702,7,TNPO3,7,TNPO3
0.362702,7,TNPO3,7,TNPO3
0.362524,7,TNPO3,7,TNPO3
0.362349,7,RHEB,7,RHEB
0.360752,7,NUDCD3,7,NUDCD3
0.360752,7,NUDCD3,7,NUDCD3
0.360752,7,NUDCD3,7,NUDCD3
0.360719,7,SYPL1,7,SYPL1
0.360719,7,SYPL1,7,SYPL1
0.360719,7,SYPL1,7,SYPL1
0.360719,7,SYPL1,7,SYPL1
0.360677,7,RHEB,7,RHEB
0.360677,7,RHEB,7,RHEB
0.360677,7,RHEB,7,RHEB
0.360086,7,TSPAN13,7,TSPAN13
0.360086,7,TSPAN13,7,TSPAN13
0.360086,7,TSPAN13,7,TSPAN13
0.360086,7,TSPAN13,7,TSPAN13
0.360086,7,TSPAN13,7,TSPAN13
0.359902,7,TNPO3,7,TNPO3
0.359485,7,NUDCD3,7,NUDCD3
0.359483,7,TNPO3,7,TNPO3
0.359246,7,NUDCD3,7,NUDCD3
0.359246,7,NUDCD3,7,NUDCD3
0.358854,7,TNPO3,7,TNPO3
0.358085,7,TNPO3,7,TNPO3
0.358085,7,TNPO3,7,TNPO3
0.358081,7,NUDCD3,7,NUDCD3
0.358081,7,NUDCD3,7,NUDCD3
0.356924,7,NUDCD3,7,NUDCD3
0.356924,7,NUDCD3,7,NUDCD3
0.356924,7,NUDCD3,7,NUDCD3
0.356924,7,NUDCD3,7,NUDCD3
0.353023,7,HSPB1,7,HSPB1
0.349813,7,PSMC2,7,PSMC2
0.349569,7,PSMC2,7,PSMC2
0.349569,7,PSMC2,7,PSMC2
0.346932,7,FKBP9,7,FKBP9
0.341832,7,RFC2,7,RFC2
0.337672,7,PTPN12,7,PTPN12
0.335842,7,PTPN12,7,PTPN12
0.335772,7,PTPN12,7,PTPN12
0.335772,7,PTPN12,7,PTPN12
0.335770,7,PTPN12,7,PTPN12
0.335770,7,PTPN12,7,PTPN12
0.335401,7,PTPN12,7,PTPN12
0.335401,7,PTPN12,7,PTPN12
0.335401,7,PTPN12,7,PTPN12
0.335090,7,SMURF1,7,SMURF1
0.335090,7,SMURF1,7,SMURF1
0.335090,7,SMURF1,7,SMURF1
0.335090,7,SMURF1,7,SMURF1
0.335090,7,SMURF1,7,SMURF1
0.334916,7,SMURF1,7,SMURF1
0.334916,7,SMURF1,7,SMURF1
0.334916,7,SMURF1,7,SMURF1
0.334916,7,SMURF1,7,SMURF1
0.334916,7,SMURF1,7,SMURF1
0.334916,7,SMURF1,7,SMURF1
0.334916,7,SMURF1,7,SMURF1
0.334916,7,SMURF1,7,SMURF1
0.334916,7,SMURF1,7,SMURF1
0.329840,7,FBXL18,7,FBXL18
0.329840,7,FBXL18,7,FBXL18
0.329840,7,FBXL18,7,FBXL18
0.329840,7,FBXL18,7,FBXL18
0.329840,7,FBXL18,7,FBXL18
0.329840,7,FBXL18,7,FBXL18
0.329840,7,FBXL18,7,FBXL18
0.329840,7,FBXL18,7,FBXL18
0.327991,7,FBXL18,7,FBXL18
0.327991,7,FBXL18,7,FBXL18
0.327822,7,FBXL18,7,FBXL18
0.327044,7,BZW2,7,BZW2
0.327044,7,BZW2,7,BZW2
0.327044,7,BZW2,7,BZW2
0.327044,7,BZW2,7,BZW2
0.327044,7,BZW2,7,BZW2
0.327044,7,BZW2,7,BZW2
0.327044,7,BZW2,7,BZW2
0.325409,7,FBXL18,7,FBXL18
0.325063,7,NDUFA5,7,NDUFA5
0.325063,7,NDUFA5,7,NDUFA5
0.325063,7,NDUFA5,7,NDUFA5
0.323491,7,SMO,7,SMO
0.323491,7,SMO,7,SMO
0.317844,7,STK17A,7,STK17A
0.317844,7,STK17A,7,STK17A
0.317844,7,STK17A,7,STK17A
0.317844,7,STK17A,7,STK17A
0.314638,7,CBX3,7,CBX3
0.314638,7,CBX3,7,CBX3
0.312706,7,AEBP1,7,AEBP1
0.311974,7,SMO,7,SMO
0.311974,7,SMO,7,SMO
0.310653,7,TRIP6,7,TRIP6
0.304874,7,KDELR2,7,KDELR2
0.304874,7,KDELR2,7,KDELR2
0.304874,7,KDELR2,7,KDELR2
0.304874,7,KDELR2,7,KDELR2
0.304874,7,KDELR2,7,KDELR2
0.302950,7,FSCN1,7,FSCN1
0.302928,7,TNPO3,7,TNPO3
0.302910,7,TNPO3,7,TNPO3
0.302910,7,TNPO3,7,TNPO3
0.302910,7,TNPO3,7,TNPO3
0.302910,7,TNPO3,7,TNPO3
0.302910,7,TNPO3,7,TNPO3
0.302910,7,TNPO3,7,TNPO3
0.302910,7,TNPO3,7,TNPO3
0.302910,7,TNPO3,7,TNPO3
0.302694,7,TNPO3,7,TNPO3
0.302664,7,TNPO3,7,TNPO3
0.301401,7,TNPO3,7,TNPO3
0.300954,7,TNPO3,7,TNPO3
0.300954,7,TNPO3,7,TNPO3
0.297966,7,PDGFA,7,PDGFA
0.297966,7,PDGFA,7,PDGFA
0.297966,7,PDGFA,7,PDGFA
0.297966,7,PDGFA,7,PDGFA
0.297966,7,PDGFA,7,PDGFA
0.297966,7,PDGFA,7,PDGFA
0.296830,7,STK17A,7,STK17A
0.296830,7,STK17A,7,STK17A
0.296830,7,STK17A,7,STK17A
0.296830,7,STK17A,7,STK17A
0.295235,7,ZYX,7,ZYX
0.295235,7,ZYX,7,ZYX
0.294305,7,ZYX,7,ZYX
0.293156,7,OGDH,7,OGDH
0.293156,7,OGDH,7,OGDH
0.293156,7,OGDH,7,OGDH
0.293156,7,OGDH,7,OGDH
0.293156,7,OGDH,7,OGDH
0.293156,7,OGDH,7,OGDH
0.293156,7,OGDH,7,OGDH
0.293156,7,OGDH,7,OGDH
0.293156,7,OGDH,7,OGDH
0.293156,7,OGDH,7,OGDH
0.293156,7,OGDH,7,OGDH
0.293156,7,OGDH,7,OGDH
0.292280,7,ZYX,7,ZYX
0.292280,7,ZYX,7,ZYX
0.291819,7,ZYX,7,ZYX
0.290214,7,COBL,7,COBL
0.290214,7,COBL,7,COBL
0.290214,7,COBL,7,COBL
0.290214,7,COBL,7,COBL
0.290214,7,COBL,7,COBL
0.290214,7,COBL,7,COBL
0.290214,7,COBL,7,COBL
0.288297,7,SSBP1,7,SSBP1
0.288297,7,SSBP1,7,SSBP1
0.288297,7,SSBP1,7,SSBP1
0.286967,7,COBL,7,COBL
0.286967,7,COBL,7,COBL
0.286967,7,COBL,7,COBL
0.286967,7,COBL,7,COBL
0.286967,7,COBL,7,COBL
0.286967,7,COBL,7,COBL
0.286967,7,COBL,7,COBL
0.286967,7,COBL,7,COBL
0.286967,7,COBL,7,COBL
0.284848,7,SMURF1,7,SMURF1
0.283599,7,BAZ1B,7,BAZ1B
0.283599,7,BAZ1B,7,BAZ1B
0.283599,7,BAZ1B,7,BAZ1B
0.283599,7,BAZ1B,7,BAZ1B
0.283599,7,BAZ1B,7,BAZ1B
0.283599,7,BAZ1B,7,BAZ1B
0.283599,7,BAZ1B,7,BAZ1B
0.283599,7,BAZ1B,7,BAZ1B
0.283599,7,BAZ1B,7,BAZ1B
0.283599,7,BAZ1B,7,BAZ1B
0.283599,7,BAZ1B,7,BAZ1B
0.283599,7,BAZ1B,7,BAZ1B
0.282897,7,VPS41,7,VPS41
0.282897,7,VPS41,7,VPS41
0.282897,7,VPS41,7,VPS41
0.282776,7,VPS41,7,VPS41
0.282776,7,VPS41,7,VPS41
0.282776,7,VPS41,7,VPS41
0.282776,7,VPS41,7,VPS41
0.282776,7,VPS41,7,VPS41
0.282776,7,VPS41,7,VPS41
0.282776,7,VPS41,7,VPS41
0.281502,7,VPS41,7,VPS41
0.281502,7,VPS41,7,VPS41
0.281502,7,VPS41,7,VPS41
0.281502,7,VPS41,7,VPS41
0.281502,7,VPS41,7,VPS41
0.281502,7,VPS41,7,VPS41
0.281502,7,VPS41,7,VPS41
0.281502,7,VPS41,7,VPS41
0.275978,7,H2AFV,7,H2AFV
0.273160,7,TRRAP,7,TRRAP
0.273160,7,TRRAP,7,TRRAP
